qpid	ontology	goid	desc	ARGOT_score	ARGOT_PPV	ARGOT_rank	goclasscount
HGDLLJHE_00268	MF	0016779	nucleotidyltransferase activity	5.29440241291	0.638798934221	3	100
HGDLLJHE_00268	MF	0003677	DNA binding	3.0494063208	0.558256217509	7	96
HGDLLJHE_00268	MF	0140098	catalytic activity, acting on RNA	0.561564167571	0.413509373711	16	12
HGDLLJHE_00269	CC	0043190	ATP-binding cassette (ABC) transporter complex	6.66467370267	0.679548745843	1	99
HGDLLJHE_00269	MF	0016887	ATP hydrolysis activity	4.571997761	0.615169985144	1	99
HGDLLJHE_00269	BP	0055085	transmembrane transport	2.72804857203	0.544524012905	1	99
HGDLLJHE_00269	MF	0005524	ATP binding	3.06947599663	0.559089239584	7	100
HGDLLJHE_00269	CC	0005737	cytoplasm	1.26664461794	0.468115786097	10	99
HGDLLJHE_00269	MF	0046872	metal ion binding	0.0252127131488	0.327755598882	25	1
HGDLLJHE_00270	MF	0001530	lipopolysaccharide binding	12.4294822773	0.816609437334	1	43
HGDLLJHE_00270	BP	0046836	glycolipid transport	11.8674832574	0.804902583174	1	43
HGDLLJHE_00270	CC	0030288	outer membrane-bounded periplasmic space	6.8088557916	0.683581748054	1	43
HGDLLJHE_00270	MF	0017089	glycolipid transfer activity	12.3344412223	0.814648544138	2	43
HGDLLJHE_00270	BP	0043165	Gram-negative-bacterium-type cell outer membrane assembly	10.2606389892	0.769808011365	2	43
HGDLLJHE_00270	CC	0009279	cell outer membrane	6.57957022085	0.677147771035	2	43
HGDLLJHE_00270	BP	0015920	lipopolysaccharide transport	9.77667761008	0.758706701625	6	43
HGDLLJHE_00271	MF	0017089	glycolipid transfer activity	12.3344610734	0.814648954493	1	40
HGDLLJHE_00271	BP	0046836	glycolipid transport	11.8675023569	0.804902985687	1	40
HGDLLJHE_00271	CC	0030288	outer membrane-bounded periplasmic space	6.80886674977	0.68358205294	1	40
HGDLLJHE_00271	BP	0043165	Gram-negative-bacterium-type cell outer membrane assembly	10.0647972547	0.765347938358	2	39
HGDLLJHE_00271	MF	1901505	carbohydrate derivative transmembrane transporter activity	8.74771216658	0.734151237647	3	40
HGDLLJHE_00271	BP	0015920	lipopolysaccharide transport	9.77669334466	0.758707066964	4	40
HGDLLJHE_00271	MF	0022884	macromolecule transmembrane transporter activity	8.06023964782	0.716930948504	4	40
HGDLLJHE_00271	CC	0005886	plasma membrane	2.47641924617	0.533196052535	4	40
HGDLLJHE_00272	MF	0019143	3-deoxy-manno-octulosonate-8-phosphatase activity	13.784199435	0.843470416501	1	99
HGDLLJHE_00272	BP	0009103	lipopolysaccharide biosynthetic process	7.85922970209	0.711758293342	1	99
HGDLLJHE_00272	MF	0046872	metal ion binding	2.4835147309	0.533523164064	5	99
HGDLLJHE_00273	MF	0019146	arabinose-5-phosphate isomerase activity	11.8459244927	0.80444803643	1	83
HGDLLJHE_00273	BP	0005975	carbohydrate metabolic process	4.1313510784	0.599829530952	1	100
HGDLLJHE_00273	BP	1901135	carbohydrate derivative metabolic process	3.51429967755	0.576898678678	2	100
HGDLLJHE_00273	MF	0097367	carbohydrate derivative binding	2.77097842614	0.546403638776	5	100
HGDLLJHE_00273	MF	0046872	metal ion binding	2.45899438392	0.532390748508	6	98
HGDLLJHE_00274	MF	0008273	calcium, potassium:sodium antiporter activity	11.9723989724	0.807108764286	1	97
HGDLLJHE_00274	BP	0006874	intracellular calcium ion homeostasis	9.13857586109	0.743640725409	1	97
HGDLLJHE_00274	CC	0016020	membrane	1.03859913765	0.452675765458	1	97
HGDLLJHE_00274	BP	0070588	calcium ion transmembrane transport	8.40164852043	0.725570873098	3	97
HGDLLJHE_00274	MF	0005262	calcium channel activity	9.55778584247	0.753595512595	5	97
HGDLLJHE_00274	BP	0035725	sodium ion transmembrane transport	7.96695934963	0.714538654408	5	97
HGDLLJHE_00274	BP	0071805	potassium ion transmembrane transport	7.88644198697	0.71246239634	6	97
HGDLLJHE_00275	MF	0016887	ATP hydrolysis activity	4.52617806793	0.61361033206	1	98
HGDLLJHE_00275	MF	0005524	ATP binding	3.06947919158	0.559089371978	7	100
HGDLLJHE_00276	MF	0005548	phospholipid transporter activity	10.0234566179	0.764400921049	1	98
HGDLLJHE_00276	BP	0015914	phospholipid transport	9.12206621236	0.743244053474	1	98
HGDLLJHE_00276	CC	0043190	ATP-binding cassette (ABC) transporter complex	6.73151220247	0.681423693209	1	98
HGDLLJHE_00277	MF	0005548	phospholipid transporter activity	10.0233169747	0.764397718843	1	98
HGDLLJHE_00277	BP	0015914	phospholipid transport	9.121939127	0.743240998644	1	98
HGDLLJHE_00277	CC	0005576	extracellular region	5.1713591796	0.634893840702	1	98
HGDLLJHE_00277	CC	0016020	membrane	0.985206335009	0.448821978092	2	93
HGDLLJHE_00277	MF	0005543	phospholipid binding	7.94326044678	0.713928637475	3	98
HGDLLJHE_00280	MF	0003677	DNA binding	3.15521320336	0.562617595706	1	1
HGDLLJHE_00281	MF	0008760	UDP-N-acetylglucosamine 1-carboxyvinyltransferase activity	11.2912241569	0.792607092129	1	97
HGDLLJHE_00281	BP	0046349	amino sugar biosynthetic process	8.76523478184	0.734581141148	1	97
HGDLLJHE_00281	CC	0005737	cytoplasm	1.25361730932	0.467273256955	1	97
HGDLLJHE_00281	BP	0009226	nucleotide-sugar biosynthetic process	7.7217318771	0.708181823673	3	97
HGDLLJHE_00281	BP	0008360	regulation of cell shape	6.66144805046	0.679458022871	5	97
HGDLLJHE_00281	BP	0009252	peptidoglycan biosynthetic process	6.65468636663	0.67926777605	6	97
HGDLLJHE_00281	BP	0071555	cell wall organization	6.3949501605	0.671885225781	13	97
HGDLLJHE_00281	BP	0051301	cell division	5.87989969935	0.656788285175	20	97
HGDLLJHE_00281	BP	0006793	phosphorus metabolic process	3.55607518502	0.5785117517	27	97
HGDLLJHE_00282	MF	0003841	1-acylglycerol-3-phosphate O-acyltransferase activity	10.0615005152	0.765272489215	1	96
HGDLLJHE_00282	BP	0016024	CDP-diacylglycerol biosynthetic process	9.35992327664	0.748924759371	1	86
HGDLLJHE_00282	CC	0005886	plasma membrane	2.3769959618	0.528562236526	1	96
HGDLLJHE_00282	BP	0006654	phosphatidic acid biosynthetic process	9.35639764286	0.748841087674	2	96
HGDLLJHE_00283	MF	0019239	deaminase activity	8.40439486402	0.725639654932	1	98
HGDLLJHE_00283	CC	0005829	cytosol	2.71022471156	0.543739277113	1	98
HGDLLJHE_00284	CC	0009347	aspartate carbamoyltransferase complex	13.789958276	0.843506018653	1	81
HGDLLJHE_00284	BP	0006207	'de novo' pyrimidine nucleobase biosynthetic process	8.55721310903	0.729449415851	1	81
HGDLLJHE_00284	MF	0046872	metal ion binding	2.47703271376	0.533224352719	1	81
HGDLLJHE_00284	MF	0016740	transferase activity	2.09272877418	0.514750195085	3	74
HGDLLJHE_00284	BP	0006221	pyrimidine nucleotide biosynthetic process	7.17930355131	0.693752109549	5	81
HGDLLJHE_00285	MF	0004070	aspartate carbamoyltransferase activity	9.91967450795	0.762014874499	1	95
HGDLLJHE_00285	BP	0006207	'de novo' pyrimidine nucleobase biosynthetic process	8.3152154925	0.723400395076	1	95
HGDLLJHE_00285	CC	0005829	cytosol	2.60105271415	0.538875358256	1	95
HGDLLJHE_00285	MF	0016597	amino acid binding	8.86087459134	0.736920052108	2	95
HGDLLJHE_00285	BP	0006222	UMP biosynthetic process	7.13999027987	0.692685438735	5	82
HGDLLJHE_00285	BP	0006520	amino acid metabolic process	3.76733809458	0.586527854801	32	95
HGDLLJHE_00286	MF	0004585	ornithine carbamoyltransferase activity	11.1281597573	0.789071177186	1	97
HGDLLJHE_00286	BP	0019240	citrulline biosynthetic process	9.6604141128	0.7559991216	1	97
HGDLLJHE_00286	CC	0005737	cytoplasm	1.24095169371	0.466449912508	1	97
HGDLLJHE_00286	BP	0042450	arginine biosynthetic process via ornithine	9.60514291614	0.754706235853	2	97
HGDLLJHE_00286	MF	0016597	amino acid binding	8.95585645063	0.739230412955	2	97
HGDLLJHE_00286	BP	0019547	arginine catabolic process to ornithine	0.121117756566	0.355232469823	30	1
HGDLLJHE_00286	BP	0019546	arginine deiminase pathway	0.117380983604	0.35444683882	31	1
HGDLLJHE_00287	MF	0005524	ATP binding	3.06950493038	0.559090438553	1	96
HGDLLJHE_00287	CC	0005829	cytosol	2.71029955059	0.543742577456	1	96
HGDLLJHE_00288	BP	0031297	replication fork processing	10.7468461806	0.780700197373	1	99
HGDLLJHE_00288	MF	0008094	ATP-dependent activity, acting on DNA	6.5522931802	0.676374937559	1	99
HGDLLJHE_00288	MF	0004386	helicase activity	6.42594462465	0.672773970228	2	99
HGDLLJHE_00288	BP	0006338	chromatin remodeling	7.01400904461	0.689247309506	3	99
HGDLLJHE_00288	MF	0016817	hydrolase activity, acting on acid anhydrides	4.11011341688	0.59906998076	4	99
HGDLLJHE_00288	MF	0003677	DNA binding	3.17540901242	0.563441715278	7	99
HGDLLJHE_00288	BP	0006281	DNA repair	5.12799356245	0.633506467997	8	99
HGDLLJHE_00288	MF	0005524	ATP binding	3.06952402107	0.559091229639	8	99
HGDLLJHE_00288	BP	0006355	regulation of DNA-templated transcription	3.42372499196	0.573368068357	14	99
HGDLLJHE_00289	MF	0046873	metal ion transmembrane transporter activity	1.52131797992	0.48379217689	1	21
HGDLLJHE_00289	BP	0030001	metal ion transport	1.29630054573	0.470017743323	1	21
HGDLLJHE_00289	CC	0016020	membrane	1.03860105997	0.452675902401	1	89
HGDLLJHE_00290	BP	0000455	enzyme-directed rRNA pseudouridine synthesis	9.56650702261	0.753800267444	1	98
HGDLLJHE_00290	MF	0009982	pseudouridine synthase activity	8.69281234078	0.732801518676	1	98
HGDLLJHE_00290	MF	0140098	catalytic activity, acting on RNA	4.56154735299	0.614814954985	4	98
HGDLLJHE_00290	MF	0003723	RNA binding	3.38027800369	0.571657929949	8	98
HGDLLJHE_00290	MF	0004730	pseudouridylate synthase activity	0.127487180098	0.356544163775	14	1
HGDLLJHE_00290	BP	0008033	tRNA processing	0.120006965854	0.355000215321	29	2
HGDLLJHE_00291	MF	0051287	NAD binding	6.78738228698	0.682983824993	1	84
HGDLLJHE_00291	MF	0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	5.88687198499	0.656996973496	2	84
HGDLLJHE_00292	MF	0004832	valine-tRNA ligase activity	10.8431556741	0.782828314161	1	96
HGDLLJHE_00292	BP	0006438	valyl-tRNA aminoacylation	10.5886891126	0.777184662299	1	96
HGDLLJHE_00292	CC	0005829	cytosol	2.60246574519	0.538938957913	1	96
HGDLLJHE_00292	MF	0002161	aminoacyl-tRNA editing activity	8.37146192897	0.72481411153	2	96
HGDLLJHE_00292	BP	0006450	regulation of translational fidelity	7.78581586406	0.709852646906	2	96
HGDLLJHE_00292	MF	0005524	ATP binding	2.94737953753	0.553978399957	11	96
HGDLLJHE_00293	BP	0032298	positive regulation of DNA-templated DNA replication initiation	13.2879785457	0.833992908699	1	97
HGDLLJHE_00293	MF	0003887	DNA-directed DNA polymerase activity	8.04170600593	0.716456735696	1	97
HGDLLJHE_00293	MF	0003677	DNA binding	3.17530759871	0.563437583501	7	97
HGDLLJHE_00293	BP	0071897	DNA biosynthetic process	6.46711367633	0.673951156156	10	97
HGDLLJHE_00293	BP	0006260	DNA replication	5.98587426154	0.659946993641	11	97
HGDLLJHE_00294	MF	0070006	metalloaminopeptidase activity	8.79540170092	0.73532025716	1	97
HGDLLJHE_00294	BP	0006508	proteolysis	4.20802222103	0.602555503234	1	97
HGDLLJHE_00294	CC	0005737	cytoplasm	1.24095783746	0.466450312907	1	97
HGDLLJHE_00294	MF	0030145	manganese ion binding	8.04795899743	0.716616789487	3	97
HGDLLJHE_00295	BP	0015920	lipopolysaccharide transport	9.77731544415	0.758721511166	1	97
HGDLLJHE_00295	CC	0043190	ATP-binding cassette (ABC) transporter complex	6.73154447523	0.681424596268	1	97
HGDLLJHE_00295	MF	0005515	protein binding	0.04474968128	0.33541578292	1	1
HGDLLJHE_00295	BP	0055085	transmembrane transport	2.75542076214	0.545724160915	7	97
HGDLLJHE_00296	BP	0015920	lipopolysaccharide transport	9.7773140005	0.758721477647	1	99
HGDLLJHE_00296	CC	0043190	ATP-binding cassette (ABC) transporter complex	6.7315434813	0.681424568456	1	99
HGDLLJHE_00296	BP	0055085	transmembrane transport	2.75542035529	0.545724143121	7	99
HGDLLJHE_00297	CC	0005886	plasma membrane	2.47634357692	0.533192561555	1	35
HGDLLJHE_00301	BP	0006310	DNA recombination	5.65672222098	0.650041716064	1	2
HGDLLJHE_00301	MF	0003677	DNA binding	3.1728124528	0.563335905966	1	2
HGDLLJHE_00302	BP	0015074	DNA integration	7.08031268851	0.691060603096	1	7
HGDLLJHE_00302	MF	0003677	DNA binding	3.17439220386	0.563400285677	1	7
HGDLLJHE_00302	BP	0006310	DNA recombination	5.65953871677	0.650127678606	2	7
HGDLLJHE_00303	BP	0015074	DNA integration	7.08167043876	0.691097646379	1	14
HGDLLJHE_00303	MF	0003677	DNA binding	3.17500093853	0.563425089211	1	14
HGDLLJHE_00303	BP	0046718	symbiont entry into host cell	5.78441902312	0.653917894217	2	11
HGDLLJHE_00303	BP	0006310	DNA recombination	5.66062401348	0.650160797344	4	14
HGDLLJHE_00303	BP	0075713	establishment of integrated proviral latency	2.88968094791	0.551526374223	11	6
HGDLLJHE_00309	BP	0043137	DNA replication, removal of RNA primer	9.98546170039	0.763528822599	1	55
HGDLLJHE_00309	MF	0004523	RNA-DNA hybrid ribonuclease activity	8.93285901617	0.738672146517	1	55
HGDLLJHE_00309	MF	0003676	nucleic acid binding	2.10668028734	0.51544919873	12	55
HGDLLJHE_00309	MF	0034061	DNA polymerase activity	0.328372255576	0.387905080369	16	3
HGDLLJHE_00309	BP	0071897	DNA biosynthetic process	0.301820924587	0.384470311682	18	3
HGDLLJHE_00315	MF	0008237	metallopeptidase activity	6.25130571205	0.667737915898	1	89
HGDLLJHE_00315	BP	0006508	proteolysis	4.33811713745	0.607124696633	1	89
HGDLLJHE_00315	MF	0046872	metal ion binding	2.50800753646	0.5346487404	4	89
HGDLLJHE_00318	MF	0009035	type I site-specific deoxyribonuclease activity	12.0147312168	0.807996193938	1	87
HGDLLJHE_00318	BP	0009307	DNA restriction-modification system	8.6125256476	0.730819962838	1	87
HGDLLJHE_00318	MF	0003677	DNA binding	3.10027961906	0.560362510392	15	87
HGDLLJHE_00318	MF	0005524	ATP binding	2.99689984047	0.556063798532	16	87
HGDLLJHE_00318	MF	0004386	helicase activity	2.32396067631	0.526050753098	27	34
HGDLLJHE_00319	BP	0009307	DNA restriction-modification system	8.81895395341	0.735896427348	1	8
HGDLLJHE_00319	MF	0004519	endonuclease activity	4.78770532081	0.622409588755	1	6
HGDLLJHE_00319	MF	0003677	DNA binding	3.17458830567	0.563408276311	4	8
HGDLLJHE_00319	MF	0015616	DNA translocase activity	1.44116464107	0.479010446544	8	1
HGDLLJHE_00319	MF	0004536	DNA nuclease activity	0.926191174512	0.444438776221	14	1
HGDLLJHE_00321	MF	0009007	site-specific DNA-methyltransferase (adenine-specific) activity	10.2992732267	0.770682820937	1	99
HGDLLJHE_00321	BP	0009307	DNA restriction-modification system	8.82118212349	0.735950896297	1	99
HGDLLJHE_00321	MF	0008170	N-methyltransferase activity	7.58983081492	0.704720882785	3	99
HGDLLJHE_00321	MF	0003677	DNA binding	3.17539038749	0.56344095647	9	99
HGDLLJHE_00321	BP	0032259	methylation	5.15224101974	0.63428292357	13	99
HGDLLJHE_00321	MF	0004519	endonuclease activity	0.0583967986766	0.33978820375	15	1
HGDLLJHE_00322	BP	0015074	DNA integration	7.08253492994	0.691121230303	1	95
HGDLLJHE_00322	MF	0003676	nucleic acid binding	2.15042498533	0.517626034065	1	94
HGDLLJHE_00323	BP	0006260	DNA replication	5.98593768255	0.659948875577	1	79
HGDLLJHE_00323	MF	0016887	ATP hydrolysis activity	4.18775292345	0.601837278703	1	71
HGDLLJHE_00323	MF	0005524	ATP binding	3.06945850994	0.55908851496	7	79
HGDLLJHE_00325	MF	0043565	sequence-specific DNA binding	4.83079350811	0.623836041154	1	36
HGDLLJHE_00325	BP	0006355	regulation of DNA-templated transcription	3.42353646019	0.57336067098	1	37
HGDLLJHE_00325	MF	0003700	DNA-binding transcription factor activity	4.34352381835	0.60731309688	2	36
HGDLLJHE_00326	BP	0030638	polyketide metabolic process	10.6959287695	0.77957123948	1	71
HGDLLJHE_00326	CC	0016020	membrane	0.0133886528674	0.321500997112	1	1
HGDLLJHE_00328	MF	0008081	phosphoric diester hydrolase activity	8.13860548855	0.718930062959	1	95
HGDLLJHE_00328	MF	0016740	transferase activity	0.0252661375766	0.327780012764	7	1
HGDLLJHE_00336	MF	0016301	kinase activity	3.71702438669	0.5846395896	1	6
HGDLLJHE_00337	CC	0009316	3-isopropylmalate dehydratase complex	11.4775836531	0.796617020707	1	96
HGDLLJHE_00337	MF	0003861	3-isopropylmalate dehydratase activity	10.4129334375	0.773247001035	1	96
HGDLLJHE_00337	BP	0009098	L-leucine biosynthetic process	8.54343294529	0.729107279064	1	96
HGDLLJHE_00337	MF	0016853	isomerase activity	1.03576193238	0.452473509977	5	20
HGDLLJHE_00338	MF	0003861	3-isopropylmalate dehydratase activity	10.2926333193	0.770532587929	1	93
HGDLLJHE_00338	BP	0009098	L-leucine biosynthetic process	8.44473107624	0.726648578703	1	93
HGDLLJHE_00338	MF	0051539	4 iron, 4 sulfur cluster binding	5.89276462081	0.657173250348	3	93
HGDLLJHE_00338	MF	0046872	metal ion binding	2.3807242744	0.528737731434	8	93
HGDLLJHE_00338	MF	0016853	isomerase activity	1.16364980808	0.461331016883	12	22
HGDLLJHE_00339	MF	0003862	3-isopropylmalate dehydrogenase activity	11.3482430045	0.793837466561	1	95
HGDLLJHE_00339	BP	0009098	L-leucine biosynthetic process	8.45358113631	0.726869621408	1	95
HGDLLJHE_00339	CC	0005829	cytosol	2.57537367607	0.537716536382	1	95
HGDLLJHE_00339	MF	0051287	NAD binding	6.44961154744	0.673451160322	2	95
HGDLLJHE_00339	MF	0000287	magnesium ion binding	5.34578438592	0.640416228442	5	95
HGDLLJHE_00340	BP	0019297	coenzyme B metabolic process	11.0906747514	0.78825469123	1	92
HGDLLJHE_00340	MF	0003852	2-isopropylmalate synthase activity	10.4751530626	0.774644753161	1	93
HGDLLJHE_00340	CC	0005829	cytosol	2.57255833312	0.537589137229	1	93
HGDLLJHE_00340	MF	0003985	acetyl-CoA C-acetyltransferase activity	9.98312894385	0.763475224754	2	93
HGDLLJHE_00340	BP	0009098	L-leucine biosynthetic process	8.44433986376	0.726638804948	3	93
HGDLLJHE_00340	MF	0030145	manganese ion binding	7.87533702418	0.712175208441	7	93
HGDLLJHE_00340	BP	0042398	cellular modified amino acid biosynthetic process	6.89595179946	0.685997295592	8	92
HGDLLJHE_00340	BP	0072330	monocarboxylic acid biosynthetic process	5.92788737525	0.658222116208	10	92
HGDLLJHE_00341	MF	0003677	DNA binding	3.17514855754	0.563431103744	1	35
HGDLLJHE_00341	CC	0016020	membrane	0.527080281397	0.410115628139	1	18
HGDLLJHE_00341	BP	0006355	regulation of DNA-templated transcription	0.337005333615	0.388991737014	1	4
HGDLLJHE_00341	MF	0001067	transcription regulatory region nucleic acid binding	0.548536321419	0.412239821489	6	4
HGDLLJHE_00341	MF	0003700	DNA-binding transcription factor activity	0.436374261683	0.400617130973	10	4
HGDLLJHE_00342	CC	1990281	efflux pump complex	9.10083902747	0.742733506994	1	90
HGDLLJHE_00342	MF	0015562	efflux transmembrane transporter activity	8.57205252032	0.729817543943	1	90
HGDLLJHE_00342	BP	0055085	transmembrane transport	2.75541862776	0.545724067565	1	90
HGDLLJHE_00342	CC	0005886	plasma membrane	2.41209796299	0.530209108104	5	88
HGDLLJHE_00343	MF	0042910	xenobiotic transmembrane transporter activity	8.39277379409	0.725348529787	1	95
HGDLLJHE_00343	BP	0042908	xenobiotic transport	8.08618371976	0.71759385417	1	95
HGDLLJHE_00343	CC	0005886	plasma membrane	2.47660243845	0.533204503837	1	95
HGDLLJHE_00343	BP	0055085	transmembrane transport	2.75544926183	0.545725407385	2	95
HGDLLJHE_00343	BP	0051301	cell division	0.125377023851	0.356113313538	7	2
HGDLLJHE_00344	CC	0016020	membrane	1.03857467623	0.452674022862	1	91
HGDLLJHE_00344	MF	0004601	peroxidase activity	0.083850075937	0.346745386251	1	1
HGDLLJHE_00344	BP	0098869	cellular oxidant detoxification	0.0740537888494	0.344213023074	1	1
HGDLLJHE_00346	CC	0016020	membrane	1.03608353897	0.452496450212	1	1
HGDLLJHE_00347	MF	0016740	transferase activity	2.31990653666	0.525857596091	1	1
HGDLLJHE_00348	MF	0003700	DNA-binding transcription factor activity	4.43319220641	0.610420736319	1	98
HGDLLJHE_00348	BP	0006355	regulation of DNA-templated transcription	3.42368821831	0.573366625494	1	98
HGDLLJHE_00349	BP	0035336	long-chain fatty-acyl-CoA metabolic process	10.2849533478	0.770358762217	1	96
HGDLLJHE_00349	MF	0004467	long-chain fatty acid-CoA ligase activity	9.91037937583	0.76180056311	1	96
HGDLLJHE_00349	CC	0043232	intracellular non-membrane-bounded organelle	2.69075695301	0.542879210828	1	96
HGDLLJHE_00349	BP	0001676	long-chain fatty acid metabolic process	8.85687300523	0.73682244543	3	96
HGDLLJHE_00349	CC	0005886	plasma membrane	2.37858899459	0.528637238789	3	96
HGDLLJHE_00350	CC	0005948	acetolactate synthase complex	9.98395393931	0.763494180718	1	95
HGDLLJHE_00350	MF	0003984	acetolactate synthase activity	9.89171904052	0.761370021131	1	95
HGDLLJHE_00350	BP	0009099	valine biosynthetic process	8.68251189394	0.732547806539	1	95
